Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Dominica,DMA,2027,18
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Fiji,FJI,2027,65
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Gabon,GAB,2027,143
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Gambia,GMB,2027,130
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Ghana,GHA,2027,1289
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Kiribati,KIR,2027,22
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Grenada,GRD,2027,26
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Guyana,GUY,2027,66
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,India,IND,2027,71775
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Jamaica,JAM,2027,485
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Kenya,KEN,2027,1144
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Lesotho,LSO,2027,138
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Malawi,MWI,2027,867
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Malaysia,MYS,2027,4718
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Maldives,MDV,2027,66
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Malta,MLT,2027,302
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Mauritius,MUS,2027,231
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Mozambique,MOZ,2027,457
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Namibia,NAM,2027,119
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Nauru,NRU,2027,3
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Vanuatu,VUT,2027,82
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,New Zealand,NZL,2027,2272
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Nigeria,NGA,2027,3277
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Pakistan,PAK,2027,11283
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Papua New Guinea,PNG,2027,2654
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Rwanda,RWA,2027,702
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Saint Kitts and Nevis,KNA,2027,12
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Saint Lucia,LCA,2027,48
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Saint Vincent and the Grenadines,VCT,2027,26
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Seychelles,SYC,2027,11
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Sierra Leone,SLE,2027,134
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Singapore,SGP,2027,2623
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,South Africa,ZAF,2027,8559
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Eswatini,SWZ,2027,50
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Togo,TGO,2027,273
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Tonga,TON,2027,47
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Trinidad and Tobago,TTO,2027,271
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Tuvalu,TUV,2027,7
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Uganda,UGA,2027,676
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,United Kingdom,GBR,2027,43875
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,United Republic of Tanzania,TZA,2027,1570
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Samoa,WSM,2027,81
Service Delivery,Cancer Treatment,deaths dx 7,Upper Bound,Zambia,ZMB,2027,378
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Antigua and Barbuda,ATG,2028,15
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Australia,AUS,2028,3820
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Bahamas,BHS,2028,62
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Bangladesh,BGD,2028,16001
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Barbados,BRB,2028,78
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Botswana,BWA,2028,216
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Belize,BLZ,2028,84
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Solomon Islands,SLB,2028,297
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Brunei Darussalam,BRN,2028,49
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Cameroon,CMR,2028,4497
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Canada,CAN,2028,3849
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Sri Lanka,LKA,2028,3870
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Cyprus,CYP,2028,131
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Dominica,DMA,2028,14
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Fiji,FJI,2028,312
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Gabon,GAB,2028,314
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Gambia,GMB,2028,147
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Ghana,GHA,2028,4992
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Kiribati,KIR,2028,44
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Grenada,GRD,2028,23
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Guyana,GUY,2028,94
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,India,IND,2028,173610
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Jamaica,JAM,2028,494
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Kenya,KEN,2028,6355
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Lesotho,LSO,2028,213
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Malawi,MWI,2028,1966
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Malaysia,MYS,2028,3516
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Maldives,MDV,2028,82
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Malta,MLT,2028,111
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Mauritius,MUS,2028,405
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Mozambique,MOZ,2028,2337
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Namibia,NAM,2028,544
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Nauru,NRU,2028,5
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Vanuatu,VUT,2028,76
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,New Zealand,NZL,2028,749
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Nigeria,NGA,2028,28805
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Pakistan,PAK,2028,25460
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Papua New Guinea,PNG,2028,3783
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Rwanda,RWA,2028,1576
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Saint Kitts and Nevis,KNA,2028,8
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Saint Lucia,LCA,2028,40
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Saint Vincent and the Grenadines,VCT,2028,20
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Seychelles,SYC,2028,13
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Sierra Leone,SLE,2028,1085
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Singapore,SGP,2028,1198
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,South Africa,ZAF,2028,14944
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Eswatini,SWZ,2028,121
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Togo,TGO,2028,1043
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Tonga,TON,2028,47
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Trinidad and Tobago,TTO,2028,173
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Tuvalu,TUV,2028,8
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Uganda,UGA,2028,2576
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,United Kingdom,GBR,2028,9145
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,United Republic of Tanzania,TZA,2028,4455
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Samoa,WSM,2028,83
Service Delivery,Cancer Treatment,deaths dx 8,Upper Bound,Zambia,ZMB,2028,1047
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Antigua and Barbuda,ATG,2029,8
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Australia,AUS,2029,425
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Bahamas,BHS,2029,30
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Bangladesh,BGD,2029,9316
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Barbados,BRB,2029,27
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Botswana,BWA,2029,409
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Belize,BLZ,2029,35
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Solomon Islands,SLB,2029,196
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Brunei Darussalam,BRN,2029,31
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Cameroon,CMR,2029,3086
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Canada,CAN,2029,609
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Sri Lanka,LKA,2029,1328
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Cyprus,CYP,2029,30
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Dominica,DMA,2029,6
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Fiji,FJI,2029,152
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Gabon,GAB,2029,266
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Gambia,GMB,2029,406
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Ghana,GHA,2029,3152
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Kiribati,KIR,2029,20
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Grenada,GRD,2029,10
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Guyana,GUY,2029,83
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,India,IND,2029,118754
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Jamaica,JAM,2029,209
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Kenya,KEN,2029,4910
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Lesotho,LSO,2029,677
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Malawi,MWI,2029,4467
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Malaysia,MYS,2029,925
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Maldives,MDV,2029,45
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Malta,MLT,2029,12
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Mauritius,MUS,2029,90
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Mozambique,MOZ,2029,5691
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Namibia,NAM,2029,370
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Nauru,NRU,2029,2
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Vanuatu,VUT,2029,58
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,New Zealand,NZL,2029,98
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Nigeria,NGA,2029,12543
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Pakistan,PAK,2029,5205
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Papua New Guinea,PNG,2029,3364
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Rwanda,RWA,2029,1524
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Saint Kitts and Nevis,KNA,2029,5
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Saint Lucia,LCA,2029,18
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Saint Vincent and the Grenadines,VCT,2029,9
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Seychelles,SYC,2029,19
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Sierra Leone,SLE,2029,570
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Singapore,SGP,2029,157
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,South Africa,ZAF,2029,10496
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Eswatini,SWZ,2029,399
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Togo,TGO,2029,648
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Tonga,TON,2029,11
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Trinidad and Tobago,TTO,2029,119
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Tuvalu,TUV,2029,2
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Uganda,UGA,2029,6482
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,United Kingdom,GBR,2029,1463
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,United Republic of Tanzania,TZA,2029,10899
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Samoa,WSM,2029,18
Service Delivery,Cancer Treatment,deaths dx 9,Upper Bound,Zambia,ZMB,2029,3103
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Antigua and Barbuda,ATG,2030,16
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Australia,AUS,2030,3727
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Bahamas,BHS,2030,73
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Bangladesh,BGD,2030,2770
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Barbados,BRB,2030,120
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Botswana,BWA,2030,197
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Belize,BLZ,2030,58
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Solomon Islands,SLB,2030,86
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Brunei Darussalam,BRN,2030,14
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Cameroon,CMR,2030,2632
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Canada,CAN,2030,2189
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Sri Lanka,LKA,2030,765
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Cyprus,CYP,2030,99
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Dominica,DMA,2030,19
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Fiji,FJI,2030,190
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Gabon,GAB,2030,187
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Gambia,GMB,2030,89
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Ghana,GHA,2030,2478
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Kiribati,KIR,2030,18
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Grenada,GRD,2030,31
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Guyana,GUY,2030,138
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,India,IND,2030,31754
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Jamaica,JAM,2030,474
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Kenya,KEN,2030,3620
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Lesotho,LSO,2030,224
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Malawi,MWI,2030,1657
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Malaysia,MYS,2030,725
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Maldives,MDV,2030,18
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Malta,MLT,2030,76
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Mauritius,MUS,2030,118
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Mozambique,MOZ,2030,2017
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Namibia,NAM,2030,349
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Nauru,NRU,2030,2
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Vanuatu,VUT,2030,295
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,New Zealand,NZL,2030,737
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Nigeria,NGA,2030,15964
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Pakistan,PAK,2030,4140
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Papua New Guinea,PNG,2030,872
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Rwanda,RWA,2030,1287
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Saint Kitts and Nevis,KNA,2030,10
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Saint Lucia,LCA,2030,52
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Saint Vincent and the Grenadines,VCT,2030,34
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Seychelles,SYC,2030,10
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Sierra Leone,SLE,2030,496
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Singapore,SGP,2030,489
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,South Africa,ZAF,2030,11047
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Eswatini,SWZ,2030,116
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Togo,TGO,2030,716
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Tonga,TON,2030,24
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Trinidad and Tobago,TTO,2030,256
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Tuvalu,TUV,2030,4
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Uganda,UGA,2030,2098
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,United Kingdom,GBR,2030,7521
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,United Republic of Tanzania,TZA,2030,4682
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Samoa,WSM,2030,38
Service Delivery,Cancer Treatment,deaths dx 10,Upper Bound,Zambia,ZMB,2030,1289
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Antigua and Barbuda,ATG,2020,0.964285714
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Australia,AUS,2020,0.940006017
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Bahamas,BHS,2020,0.95
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Bangladesh,BGD,2020,0.577965734
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Barbados,BRB,2020,0.95
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Botswana,BWA,2020,0.795918367
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Belize,BLZ,2020,0.928571429
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Solomon Islands,SLB,2020,0.535714286
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Brunei Darussalam,BRN,2020,0.880952381
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Cameroon,CMR,2020,0.615224913
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Canada,CAN,2020,0.932120435
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Sri Lanka,LKA,2020,0.729813665
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Cyprus,CYP,2020,0.957106812
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Dominica,DMA,2020,1
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Fiji,FJI,2020,0.828282828
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Gabon,GAB,2020,0.798561151
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Gambia,GMB,2020,0.19047619
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Ghana,GHA,2020,0.545915493
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Kiribati,KIR,2020,0.8
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Grenada,GRD,2020,0.962962963
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Guyana,GUY,2020,0.947368421
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,India,IND,2020,0.63276648
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Jamaica,JAM,2020,0.921806167
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Kenya,KEN,2020,0.69296438
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Lesotho,LSO,2020,0.523076923
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Malawi,MWI,2020,0.273127753
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Malaysia,MYS,2020,0.832474227
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Maldives,MDV,2020,0.858823529
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Malta,MLT,2020,0.945882353
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Mauritius,MUS,2020,0.906148867
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Mozambique,MOZ,2020,0.260778329
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Namibia,NAM,2020,0.805714286
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Nauru,NRU,2020,1
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Vanuatu,VUT,2020,0.55
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,New Zealand,NZL,2020,0.938151375
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Nigeria,NGA,2020,0.655104895
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Pakistan,PAK,2020,0.625240154
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Papua New Guinea,PNG,2020,0.537735849
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Rwanda,RWA,2020,0.264054514
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Saint Kitts and Nevis,KNA,2020,1
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Saint Lucia,LCA,2020,1
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,0.967741935
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Seychelles,SYC,2020,0.952380952
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Sierra Leone,SLE,2020,0.208661417
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Singapore,SGP,2020,0.866028708
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,South Africa,ZAF,2020,0.81984137
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Eswatini,SWZ,2020,0.592592593
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Togo,TGO,2020,0.282178218
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Tonga,TON,2020,0.833333333
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Trinidad and Tobago,TTO,2020,0.942982456
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Tuvalu,TUV,2020,1
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Uganda,UGA,2020,0.307865169
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,United Kingdom,GBR,2020,0.920367554
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,United Republic of Tanzania,TZA,2020,0.372498717
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Samoa,WSM,2020,0.813559322
Service Delivery,Cancer Treatment,surv stage 0,Upper Bound,Zambia,ZMB,2020,0.738521837
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Antigua and Barbuda,ATG,2021,0.913043478
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Australia,AUS,2021,0.872193004
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Bahamas,BHS,2021,0.899371069
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Bangladesh,BGD,2021,0.473939191
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Barbados,BRB,2021,0.876651982
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Botswana,BWA,2021,0.586065574
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Belize,BLZ,2021,0.853658537
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Solomon Islands,SLB,2021,0.573099415
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Brunei Darussalam,BRN,2021,0.80733945
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Cameroon,CMR,2021,0.450083893
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Canada,CAN,2021,0.87704918
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Sri Lanka,LKA,2021,0.606158253
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Cyprus,CYP,2021,0.909210526
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Dominica,DMA,2021,0.888888889
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Fiji,FJI,2021,0.756363636
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Gabon,GAB,2021,0.677419355
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Gambia,GMB,2021,0.161904762
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Ghana,GHA,2021,0.441558442
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Kiribati,KIR,2021,0.65625
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Grenada,GRD,2021,0.863013699
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Guyana,GUY,2021,0.847222222
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,India,IND,2021,0.576903206
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Jamaica,JAM,2021,0.80604357
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Kenya,KEN,2021,0.557400838
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Lesotho,LSO,2021,0.432330827
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Malawi,MWI,2021,0.216020452
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Malaysia,MYS,2021,0.786899038
Service Delivery,Cancer Treatment,surv stage 1,Upper Bound,Maldives,MDV,2021,0.786407767
